hour,tx_count,unique_accounts,avg_total_fee,median_total_fee,p90_total_fee,min_total_fee,max_total_fee,std_total_fee,avg_gas_used,median_gas_used,avg_compute_fee,avg_storage_fee,avg_action_fee,avg_forward_fee,avg_import_fee,avg_vm_steps,avg_msgs_created,avg_out_msg_count,avg_msg_size_bits,avg_msg_size_cells,failed_tx_ratio,compute_success_ratio,action_success_ratio,avg_transaction_value,total_transaction_value,hour_of_day,day_of_week,is_weekend,fee_lag_1h,fee_lag_3h,fee_lag_6h,fee_lag_12h,fee_lag_24h,rolling_avg_fee_3h,rolling_avg_fee_6h,rolling_avg_fee_12h,rolling_avg_fee_24h,rolling_std_fee_6h,rolling_std_fee_24h,fee_change_1h,fee_change_3h,fee_change_6h,fee_change_12h,fee_change_24h,tx_count_change_1h,tx_count_change_3h,tx_count_change_6h,tx_count_change_24h,gas_used_change_1h,gas_used_change_3h,gas_used_change_6h,gas_used_change_24h,p90_fee_change_1h,p90_fee_change_3h,p90_fee_change_6h,p90_fee_change_24h,same_hour_prev_day_fee,hour_sin,hour_cos,day_sin,day_cos,target_next_hour_avg_fee
2026-04-25T04:00:00Z,5000,1965,2979079.804,2013338.0,6832237.1000000015,0,42302705,4176462.8720144313,5160.554,2994.0,2064791.52,89894.1014,456640.2448,2235129.6574,0.0,128.8496,0.7552,0.759,2710.8104,5.238,0.0604,0.9961832061068703,1.0,21648826965.2472,108244134826236,4,5,1,2597110.4324,2261122.8848,2383627.8136,2475974.8404,2497838.0572,2443088.402733333,2412925.6401,2334537.3087833333,2312556.8098166664,114160.83949983877,149491.71223893925,381969.3716000002,717956.9191999999,595451.9904,503104.9635999999,481241.74679999985,0.0,0.0,0.0,0.0,775.4768000000004,1126.7122,886.3838000000005,733.3717999999999,587720.0000000019,1225827.6000000015,1178145.7000000011,1219387.4000000013,2497838.0572,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,2348650.357
2026-04-25T05:00:00Z,5000,2233,2348650.357,922261.0,5554905.6,0,64541991,3391665.999431914,4114.542,1000.0,1646400.16,61182.965,265961.9384,1307502.368,200.0026,98.781,0.7162,0.7218,1553.8856,2.9864,0.0872,0.9928214052643028,1.0,17704701335.2586,88523506676293,5,5,1,2979079.804,2471031.891,2350015.2672,2216822.4692,2512364.2726,2682407.3757999996,2512167.6385,2376462.722416667,2332608.5492666666,255241.77383871342,199376.50461974228,-630429.4470000002,-122381.53399999999,-1364.910200000275,131827.88779999968,-163713.91559999995,0.0,0.0,0.0,0.0,-1046.0119999999997,-145.01699999999983,-87.52619999999933,-181.8181999999997,-1277331.5000000019,-263946.2000000002,-48557.40000000037,-549192.0000000065,2512364.2726,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,2560184.5544
2026-04-25T06:00:00Z,5000,2167,2560184.5544,1909738.0,6091590.7,0,48222784,3238225.941559355,4448.2768,2994.0,1779824.32,58963.4862,348596.1442,1709570.2918,0.0,107.9922,0.7322,0.7362,2044.646,4.165,0.0624,0.9957555178268251,0.9991474850809889,56018911697.546,280094558487730,6,5,1,2348650.357,2597110.4324,2414645.5516,2158713.894,2298850.4674,2641613.5311333328,2511940.1534666666,2387448.3797333334,2325787.1361166667,255415.74536271626,195726.2110525193,211534.19739999995,-36925.878000000026,145539.0027999999,401470.66039999994,261334.08699999982,0.0,0.0,0.0,0.0,333.73479999999927,63.19959999999992,85.35660000000007,426.2671999999998,536685.1000000006,-152926.39999999944,532555.0,721036.7999999998,2298850.4674,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,2342660.5278
2026-04-25T07:00:00Z,5000,2191,2342660.5278,835731.0,5352680.400000011,0,178379388,4467856.150416489,4091.109,1000.0,1637062.96,42458.4662,294282.1182,1452200.0984,200.0,94.006,0.7144,0.7158,1714.0984,3.5528,0.0832,0.9958767361111112,0.9989104380039224,32748419225.802,163742096129010,7,5,1,2560184.5544,2979079.804,2261122.8848,2097140.0946,2340991.0808,2629304.9051333326,2536196.6539333332,2420904.2681,2336676.056408333,251203.91345504348,201351.10611457378,-217524.02659999998,-636419.2762000002,81537.64299999969,245520.43319999985,1669.4469999996945,0.0,0.0,0.0,0.0,-357.1677999999997,-1069.4450000000002,57.267199999999775,90.26379999999972,-738910.2999999896,-1479556.6999999909,-253729.09999998938,-243757.9999999907,2340991.0808,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,2347322.0684
2026-04-25T08:00:00Z,5000,2151,2347322.0684,835731.0,5610798.0,0,56594133,3236961.5580947534,4077.3442,1000.0,1631682.0,84562.5196,277284.7502,1373913.8912,0.0002,96.0342,0.7238,0.7244,1624.0198,3.169,0.0988,0.9977856510186005,1.0,52001312728.83,260006563644150,8,5,1,2342660.5278,2348650.357,2471031.891,2333558.1608,2474555.5246,2417165.1463999995,2549786.2611000002,2441364.3041999997,2336745.6166999997,235031.75095780464,201352.94999048754,4661.540600000415,-1328.2885999996215,-123709.8225999996,13763.907600000035,-127233.4561999999,0.0,0.0,0.0,0.0,-13.764799999999923,-37.19780000000037,-182.2148000000002,-252.0344,258117.59999998938,55892.40000000037,-208053.7999999998,3335.0,2474555.5246,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,2383955.1992
2026-04-25T09:00:00Z,5000,2297,2383955.1992,947862.5,5606663.0,0,72960194,3270709.515362119,4145.5594,1000.0,1658767.28,48535.2316,307394.3166,1516539.8724,0.0,97.6242,0.7272,0.7282,1802.9884,3.5918,0.0754,0.9965554359526373,0.998703823720026,19455457088.8418,97277285444209,9,5,1,2347322.0684,2560184.5544,2597110.4324,2254684.4058,2154192.0928,2416722.383533333,2529167.9573333333,2442511.2965,2331444.222691667,248370.0592285577,199230.5870462064,36633.130799999926,-176229.35519999964,-213155.23319999967,129270.79340000032,229763.10639999993,0.0,0.0,0.0,0.0,68.2152000000001,-302.71739999999954,-239.51779999999962,554.1892000000003,-4135.0,-484927.7000000002,-637854.0999999996,426688.5999999996,2154192.0928,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,2683327.4102
2026-04-25T10:00:00Z,5000,2153,2683327.4102,1835831.5,6619716.600000001,0,178410591,4364039.850836795,4753.449,2917.0,1901896.08,58272.0604,348829.0616,1705788.4902,200.0,116.502,0.7344,0.7366,2042.1396,4.0822,0.0758,0.9965494932068147,1.0,40520465386.7476,202602326933738,10,5,1,2383955.1992,2342660.5278,2979079.804,2383627.8136,2170186.675,2357979.265133333,2493642.085133333,2453283.862616667,2341017.685458333,251927.1605996738,195834.2770212811,299372.21099999966,340666.8824,-295752.3938000002,299699.5965999998,513140.7352,0.0,0.0,0.0,0.0,607.8895999999995,662.3399999999997,-407.1050000000005,1054.8861999999995,1013053.6000000006,1267036.19999999,-212520.50000000093,1296129.8999999985,2170186.675,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,2627959.868
2026-04-25T11:00:00Z,5000,2302,2627959.868,835731.0,6257150.4,0,435937046,7873902.758250836,4620.4804,1000.0,1848649.28,35104.802,406664.113,1968088.294,0.0,114.3698,0.8088,0.8118,2298.7524,5.4942,0.0644,0.9875448596157906,1.0,45417327367.039,227086636835195,11,5,1,2683327.4102,2347322.0684,2348650.357,2350015.2672,2374148.2652,2471534.8926,2444350.0195,2478258.829,2362398.549425,143588.97484127458,204205.33086787423,-55367.542200000025,280637.79959999956,279309.51099999994,277944.60079999967,253811.6028,0.0,0.0,0.0,0.0,-132.96859999999924,543.1362000000004,505.9384,605.4098000000004,-362566.2000000002,646352.4000000004,702244.8000000007,649687.4000000004,2374148.2652,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,2372377.6344
2026-04-25T12:00:00Z,5000,2235,2372377.6344,999598.5,5603463.0,0,79857018,3320592.5214155223,4169.2336,1756.0,1668263.04,61358.7732,284460.6586,1391416.0988,0.0,98.851,0.7358,0.7404,1644.7606,3.2394,0.0898,0.9932343954604976,1.0,26071190598.0956,130355952990478,12,5,1,2627959.868,2383955.1992,2560184.5544,2414645.5516,2056659.7692,2565080.8257999993,2490901.6046666666,2501420.8790666666,2372974.032875,151420.4867607029,211289.6602605474,-255582.23359999992,-11577.564800000284,-187806.91999999993,-42267.917200000025,315717.8651999999,0.0,0.0,0.0,0.0,-451.2468000000008,23.674199999999473,-279.04320000000007,731.6141999999995,-653687.4000000004,-3200.0,-488127.7000000002,555859.5,2056659.7692,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,2404484.3578
2026-04-25T13:00:00Z,5000,2173,2404484.3578,1121223.0,5849331.700000002,0,42301786,2945906.424637162,4285.0104,1756.0,1714529.76,34100.4062,292104.6538,1446987.6484,600.0,101.4366,0.7272,0.731,1704.637,3.3708,0.0772,0.9946143903489875,0.9993502274204028,66408272499.0756,332041362495378,13,5,1,2372377.6344,2683327.4102,2342660.5278,2261122.8848,2258885.8966,2561221.6375333327,2459600.4513333333,2497898.5526333335,2386128.9439250003,153629.4569789815,200281.19081981634,32106.723400000017,-278843.0523999999,61823.830000000075,143361.47299999977,145598.4611999998,0.0,0.0,0.0,0.0,115.77680000000055,-468.4385999999995,193.9014000000002,447.7332000000001,245868.70000000205,-770384.8999999985,496651.29999999143,259439.30000000075,2258885.8966,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,2402530.6992
2026-04-25T14:00:00Z,5000,2278,2402530.6992,1266400.0,5732995.000000003,0,59997791,3118209.547878934,4233.3182,1756.0,1693896.88,67182.798,305349.8282,1500414.8188,0.0,100.6346,0.7374,0.7404,1793.65,3.501,0.0754,0.9952718676122931,0.9982725113366444,24217718384.5656,121088591922828,14,5,1,2404484.3578,2627959.868,2347322.0684,2471031.891,2277399.2144,2468273.9533999995,2469904.423,2509845.34205,2392195.546475,146106.7125877737,198456.17348210476,-1953.6585999997333,-225429.16879999964,55208.630799999926,-68501.19179999968,125131.48480000021,0.0,0.0,0.0,0.0,-51.69220000000041,-387.16220000000067,155.9739999999997,371.32019999999966,-116336.69999999925,-524155.3999999976,122197.0000000028,129532.0000000028,2277399.2144,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,2359270.516
2026-04-25T15:00:00Z,5000,2276,2359270.516,999601.0,5604529.0,0,102494833,3300622.892050929,4108.8014,1756.0,1644052.08,44913.3978,291302.5984,1420853.6018,200.0,97.8918,0.7312,0.737,1683.4568,3.4364,0.083,0.9920086393088553,0.9982582190289571,26987257350.2248,134936286751124,15,5,1,2402530.6992,2372377.6344,2383955.1992,2597110.4324,2070844.4144,2393130.897133333,2479105.8614666667,2504136.9094,2397409.3583416664,138376.76358138645,196947.1149215592,-43260.18320000032,-13107.118400000036,-24684.68320000032,-237839.9164,288426.10159999994,0.0,0.0,0.0,0.0,-124.51679999999942,-60.432199999999284,-36.75799999999981,663.6386000000002,-128466.0000000028,1066.0,-2134.0,580350.5999999978,2070844.4144,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,2805463.035
2026-04-25T16:00:00Z,5000,2007,2805463.035,2078955.0,7091613.300000014,0,54241728,3283718.932045774,5102.6202,3308.0,2041597.84,42649.4822,380416.5722,1815385.1672,0.0,124.0768,0.805,0.8076,2183.2262,4.4408,0.0672,0.9955176093916756,1.0,17162694416.1202,85813472080601,16,5,1,2359270.516,2404484.3578,2683327.4102,2979079.804,2475974.8404,2388761.857666666,2474991.7476,2484316.9163666666,2409427.112575,142088.669071237,184564.2923713466,446192.5190000003,400978.67720000027,122135.62480000034,-173616.76899999985,329488.19460000005,0.0,0.0,0.0,0.0,993.8188,817.6098000000002,349.1712000000007,716.4486000000006,1487084.3000000138,1242281.6000000117,471896.7000000132,1117876.8000000138,2475974.8404,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,2447528.0722
2026-04-25T17:00:00Z,5000,2109,2447528.0722,1756800.0,5948972.400000006,0,50060375,2981247.762522999,4309.9618,2917.0,1724474.0,52524.05,284548.199,1415923.2578,200.0032,102.6168,0.7114,0.7186,1676.1138,3.2808,0.093,0.9942994957246218,1.0,53288612635.3322,266443063176661,17,5,1,2805463.035,2402530.6992,2627959.868,2348650.357,2216822.4692,2522421.4167333334,2495347.6850666665,2469848.8522833334,2423155.78735,181255.2276410961,201231.41663407572,-357934.9628000003,44997.37299999967,-180431.79579999996,98877.71519999998,230705.60299999965,0.0,0.0,0.0,0.0,-792.6584000000003,76.64360000000033,-310.51860000000033,592.2195999999999,-1142640.9000000078,215977.40000000317,-308177.9999999944,637279.400000006,2216822.4692,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,2411935.9254
2026-04-25T18:00:00Z,5000,2173,2411935.9254,835731.0,5606502.7,0,64767959,3601103.043327498,3992.494,1000.0,1597518.56,50209.2596,357800.7874,1748702.8542,200.0,96.067,0.7248,0.7312,2094.1338,4.308,0.0882,0.9943330427201394,0.9993423936869794,39903629961.318,199518149806590,18,5,1,2447528.0722,2359270.516,2372377.6344,2560184.5544,2158713.894,2537420.5410666666,2465275.7191,2478088.661883333,2432768.520808333,169435.57668087384,196398.74795424068,-35592.146799999755,52665.40940000024,39558.2910000002,-148248.62899999972,253222.0314000002,0.0,0.0,0.0,0.0,-317.4677999999999,-116.30740000000014,-176.73959999999943,287.5250000000001,-342469.7000000058,1973.7000000001863,3039.7000000001863,183038.7000000002,2158713.894,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,2221274.9232
2026-04-25T19:00:00Z,5000,2181,2221274.9232,913750.5,5312763.8,0,75659432,3327009.4286319274,3683.6268,1000.0,1474026.24,35773.3146,298434.1096,1477977.5914,600.0,87.1446,0.695,0.704,1738.8766,3.7086,0.0762,0.9912017167381975,1.0,20730554874.3286,103652774371643,19,5,1,2411935.9254,2805463.035,2404484.3578,2342660.5278,2097140.0946,2554975.6775333327,2471868.7676,2465734.609466667,2443319.438783333,165829.03421644296,187642.47945720272,-190661.0022,-584188.1118000001,-183209.4345999998,-121385.60459999973,124134.82860000012,0.0,0.0,0.0,0.0,-308.86720000000014,-1418.9934000000003,-601.3836000000001,58.102400000000216,-293738.9000000004,-1778849.500000014,-536567.9000000022,169704.69999998529,2097140.0946,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,2254338.873
2026-04-25T20:00:00Z,5000,2131,2254338.873,1014849.0,5559996.0,0,81212208,3120907.924174383,3831.3992,1756.0,1533177.92,43169.146,256999.9852,1272438.593,200.001,92.1844,0.6978,0.7056,1510.267,2.9196,0.0858,0.9917552614449989,1.0,36352715830.2602,181763579151301,20,5,1,2221274.9232,2447528.0722,2402530.6992,2347322.0684,2333558.1608,2360246.3069333327,2441333.8618333335,2455619.1424166667,2448491.723308333,195017.26912855403,179206.54468540993,33063.94980000006,-193189.19919999968,-148191.8262,-92983.19540000008,-79219.28780000005,0.0,0.0,0.0,0.0,147.77239999999983,-478.5626000000002,-401.91899999999987,-367.59979999999996,247232.2000000002,-388976.40000000596,-172999.0000000028,-29469.0,2333558.1608,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,2063876.6676
2026-04-25T21:00:00Z,5000,2117,2063876.6676,835731.0,5180131.0,0,42301747,2648837.0625965535,3432.5172,1000.0,1373617.76,36016.0554,229852.8952,1144528.3478,400.0,80.9304,0.6664,0.6734,1351.2012,2.6346,0.0736,0.9957044673539519,0.999137187230371,1084306418746.0306,5421532093730153,21,5,1,2254338.873,2411935.9254,2359270.516,2383955.1992,2254684.4058,2295849.9072,2416635.224133333,2447870.5428,2445190.91965,209742.6902110345,182121.41056866196,-190462.2054000001,-348059.2578,-295393.8483999998,-320078.5316000001,-190807.7381999998,0.0,0.0,0.0,0.0,-398.88200000000006,-559.9768000000004,-676.2842000000005,-581.8630000000003,-379865.0,-426371.7000000002,-424398.0,-343146.2999999998,2254684.4058,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,2479439.4174
2026-04-25T22:00:00Z,5000,2117,2479439.4174,1309595.0,5790692.600000002,0,55433864,3349788.2589795664,4356.3308,1951.0,1743045.76,69987.5266,287838.8938,1419301.8692,200.0,105.9788,0.7186,0.7256,1698.0896,3.3134,0.0764,0.9931300987548304,0.9982706441850411,51745344959.8892,258726724799446,22,5,1,2063876.6676,2221274.9232,2805463.035,2683327.4102,2383627.8136,2179830.1546,2367402.9160666666,2421197.3318333332,2437240.5972249997,255564.062030499,194540.66661824496,415562.7498000001,258164.49420000007,-326023.6176,-203887.99279999966,95811.60380000016,0.0,0.0,0.0,0.0,923.8136,672.7039999999997,-746.2894000000006,82.16060000000016,610561.6000000024,477928.8000000026,-1300920.7000000114,136601.20000000205,2383627.8136,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,2508603.2882
2026-04-25T23:00:00Z,5000,1923,2508603.2882,1937332.0,5897487.000000012,0,42301955,3038832.408682855,4524.5352,2994.0,1810345.6,37588.5476,280528.1702,1387609.4994,0.0,110.9274,0.7048,0.7232,1641.3838,3.211,0.0978,0.9772530329289428,1.0,101396930720.8628,506984653604314,23,5,1,2479439.4174,2254338.873,2447528.0722,2627959.868,2350015.2672,2265884.986,2313065.6464666664,2404206.665766667,2441232.7473833333,160938.01641208061,194375.65018116857,29163.870799999684,254264.4151999997,61075.216000000015,-119356.57979999995,158588.02099999972,0.0,0.0,0.0,0.0,168.20440000000053,693.1360000000004,214.57340000000022,322.46700000000055,106794.40000000969,337491.0000000121,-51485.39999999385,294024.0000000121,2350015.2672,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,2304167.8042
2026-04-26T00:00:00Z,5000,2239,2304167.8042,1847231.5,5180626.000000002,0,169156579,3807814.169509794,3890.7042,2994.0,1557024.88,39674.4576,286954.751,1413294.8934,0.0,94.1606,0.6594,0.667,1683.2792,3.3598,0.1012,0.9768548561540126,0.9951284322409212,56586123872.7332,282930619363666,0,6,1,2508603.2882,2063876.6676,2411935.9254,2372377.6344,2414645.5516,2350639.7910666666,2323244.8491333337,2394260.2841166668,2447840.5815916667,172648.98148106292,193834.73300568218,-204435.4839999997,240291.13660000009,-107768.12119999994,-68209.83019999973,-110477.74739999976,0.0,0.0,0.0,0.0,-633.8310000000001,458.18700000000035,-101.78980000000001,-472.21599999999944,-716861.0000000102,495.00000000186265,-425876.6999999983,-378409.6999999983,2414645.5516,0.0,1.0,-0.7818314824680299,0.6234898018587334,2746109.492
2026-04-26T01:00:00Z,5000,1814,2746109.492,2071873.0,6676263.0,0,42301741,3379684.448623564,5081.254,3308.0,2033142.72,23592.3658,337493.5968,1659403.3538,0.0,126.8566,0.7252,0.7326,1972.5692,3.8888,0.0892,0.9869960988296489,1.0,66402031505.2376,332010157526188,1,6,1,2304167.8042,2479439.4174,2221274.9232,2404484.3578,2261122.8848,2430736.8365999996,2305283.4956,2388576.1316,2443237.3421166665,167093.09940377262,195957.53610159492,441941.68779999996,266670.07459999993,524834.5688,341625.1342000002,484986.60719999997,0.0,0.0,0.0,0.0,1190.5497999999998,724.9232000000002,1397.6272,1047.4121999999998,1495636.9999999981,885570.3999999976,1363499.2000000002,1069853.5,2261122.8848,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,2437226.167
2026-04-26T02:00:00Z,5000,2130,2437226.167,2063818.0,5607463.0,0,81531920,2930246.268772235,4131.0746,3308.0,1653067.92,80096.9176,252983.4276,1239814.5906,400.0,98.4546,0.6362,0.644,1463.7458,2.9884,0.1642,0.9840103716508211,0.9176548089591567,42332437947.9188,211662189739594,2,6,1,2746109.492,2508603.2882,2254338.873,2402530.6992,2471031.891,2519626.861466666,2392755.9237333336,2417044.892783333,2463445.1174166664,237049.39742843108,201294.78169812282,-308883.3250000002,-71377.12119999994,182887.29399999976,34695.46779999975,-33805.72399999993,0.0,0.0,0.0,0.0,-950.1794,-393.46060000000034,299.6754000000001,-128.48440000000028,-1068800.0,-290024.0000000121,47467.0,-211388.7999999998,2471031.891,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,2506015.2088
2026-04-26T03:00:00Z,5000,2077,2506015.2088,1940533.0,5595813.800000003,0,100395005,3612893.060322861,4421.1954,2994.0,1769178.64,67376.7824,298991.937,1482810.2936,0.0014,107.7346,0.7142,0.7216,1760.3088,3.5098,0.1008,0.981016801221907,1.0,72355320187.9708,361776600939854,3,6,1,2437226.167,2304167.8042,2063876.6676,2359270.516,2597110.4324,2495834.487733333,2423237.1393999998,2419936.181766667,2462036.5455833334,227246.90521865655,201357.65353259383,68789.04180000024,201847.4046,442138.5412000001,146744.6928000003,-91095.22359999968,0.0,0.0,0.0,0.0,290.1207999999997,530.4911999999995,988.6781999999998,36.11819999999989,-11649.199999997392,415187.80000000075,415682.8000000026,-648703.299999997,2597110.4324,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,2505887.4586
2026-04-26T04:00:00Z,5000,2058,2505887.4586,1835775.0,5897332.0,0,42304390,3313999.4387533027,4295.229,2138.0,1718787.6,100601.6522,303789.3198,1493239.7936,600.0,105.624,0.7076,0.7162,1776.4494,3.5246,0.1058,0.9824214458360799,1.0,60218731418.6772,301093657093386,4,6,1,2506015.2088,2746109.492,2479439.4174,2805463.035,2979079.804,2563116.955933333,2496926.8962666667,2432164.9061666667,2458240.9112666664,143761.5791066197,199551.25857710812,-127.75020000012591,-240222.03340000007,26448.04119999986,-299575.57640000014,-473192.3454,0.0,0.0,0.0,0.0,-125.96639999999934,-786.0249999999996,-61.10179999999946,-865.3249999999998,301518.1999999974,-778931.0,106639.39999999758,-934905.1000000015,2979079.804,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,2522020.6612
2026-04-26T05:00:00Z,5000,2326,2522020.6612,1858174.0,5610676.5,0,54112628,3125841.7016429245,4453.3736,3308.0,1781888.96,50367.8786,302163.9704,1488773.5374,200.0,108.1384,0.6898,0.696,1773.071,3.532,0.0758,0.9874093043107127,0.9987032634536417,47074872664.6076,235374363323038,5,6,1,2505887.4586,2437226.167,2508603.2882,2447528.0722,2348650.357,2483042.9447999997,2501334.903133333,2407200.2748000002,2438524.5635416666,143523.41603316314,166491.1052408908,16133.20259999996,84794.49420000007,13417.373000000138,74492.58900000015,173370.30420000013,0.0,0.0,0.0,0.0,158.14459999999963,322.299,-71.16160000000036,338.8315999999995,-286655.5,3213.5,-286810.5000000121,55770.90000000037,2348650.357,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,2406037.2168
2026-04-26T06:00:00Z,5000,2184,2406037.2168,1449200.0,5603463.0,0,42362478,3030734.639581364,4265.6944,1951.0,1706959.84,55573.3876,277480.6984,1370456.8108,200.0014,103.404,0.7074,0.7142,1613.0914,3.3378,0.0972,0.9864864864864865,0.997348652231551,58890536050.1946,294452680250973,6,6,1,2522020.6612,2506015.2088,2304167.8042,2411935.9254,2560184.5544,2511307.7761999997,2503571.131966667,2413407.9905499998,2445748.3262166665,143763.6404645397,166182.9094767871,-115983.44439999992,-99977.99200000009,101869.41259999992,-5898.708600000013,-154147.33759999974,0.0,0.0,0.0,0.0,-187.67919999999958,-155.5009999999993,374.9902000000002,-182.58239999999932,-7213.5,7649.199999997392,422836.99999999814,-488127.7000000002,2560184.5544,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,2316278.9762
2026-04-26T07:00:00Z,5000,2169,2316278.9762,1187798.5,5603463.0,0,92623254,3206335.1560863894,4099.7294,1756.0,1640630.48,83426.4932,246767.3016,1213677.517,200.0,98.598,0.6966,0.716,1430.7648,2.8074,0.1074,0.9683982683982684,0.9975413500223513,20224246886.2924,101121234431462,7,6,1,2406037.2168,2505887.4586,2746109.492,2221274.9232,2342660.5278,2477981.778866667,2520549.3674000003,2412916.4315,2439325.520483333,119466.76208119665,164538.44928432375,-89758.24060000014,-189608.4824000001,-429830.51580000017,95004.05299999984,-26381.55159999989,0.0,0.0,0.0,0.0,-165.96500000000015,-195.4996000000001,-981.5245999999997,8.620400000000245,0.0,-293869.0,-1072800.0,250782.59999998938,2342660.5278,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,2477915.6426
2026-04-26T08:00:00Z,5000,2185,2477915.6426,964060.5,5697547.100000001,0,76418915,3868491.4758720477,4375.034,1756.0,1750542.4,47991.0228,319385.3496,1561911.6202,0.0,106.2222,0.7216,0.7258,1862.7794,3.6804,0.1114,0.9862405681313804,0.9997749774977498,35924734071.1032,179623670355516,8,6,1,2316278.9762,2522020.6612,2437226.167,2254338.873,2347322.0684,2414778.9513999997,2448910.9481,2420833.4359166664,2438226.2891666666,79269.38930438043,165298.68375266605,161636.6664,-44105.01860000007,40689.475600000005,223576.76959999977,130593.57419999968,0.0,0.0,0.0,0.0,275.3045999999995,-78.33960000000025,243.95939999999973,297.68979999999965,94084.10000000056,86870.60000000056,90084.10000000056,86749.10000000056,2347322.0684,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,2425734.4258
2026-04-26T09:00:00Z,5000,2172,2425734.4258,960125.0,5934304.500000001,0,55652895,3246132.677230375,4218.9978,1000.0,1688211.28,44809.6606,321463.7958,1578839.3948,600.0,102.391,0.7254,0.7328,1870.154,3.5612,0.0994,0.9838322045007647,1.0,1723471593646.4365,8617357968232183,9,6,1,2477915.6426,2406037.2168,2506015.2088,2063876.6676,2383955.1992,2400077.278533333,2455692.5273666666,2439464.8333833334,2443667.688091667,79808.4954037222,164322.73616097384,-52181.21680000005,19697.2089999998,-80280.78300000029,361857.7581999998,41779.2265999997,0.0,0.0,0.0,0.0,-156.03619999999955,-46.69660000000022,-202.1975999999995,73.4384,236757.40000000037,330841.50000000093,338490.6999999983,327641.50000000093,2383955.1992,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,2652898.9116
2026-04-26T10:00:00Z,5000,1913,2652898.9116,2063320.0,6607194.0,0,64724828,3123412.797494629,4844.2998,2994.0,1938234.96,55241.8356,310964.3616,1533018.124,0.0,114.4048,0.7494,0.7518,1803.2588,3.5378,0.091,0.9889033942558747,1.0,23991137878.4792,119955689392396,10,6,1,2425734.4258,2316278.9762,2505887.4586,2479439.4174,2683327.4102,2406643.0148666664,2442312.3968666666,2469619.6465666667,2445408.4892,76338.62446060452,163883.36367934273,227164.48580000037,336619.9354000003,147011.4530000002,173459.49420000007,-30428.498599999584,0.0,0.0,0.0,0.0,625.3019999999997,744.5703999999996,549.0707999999995,90.85080000000016,672889.4999999991,1003731.0,709862.0,-12522.600000000559,2683327.4102,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2940509.81
2026-04-26T11:00:00Z,5000,2023,2940509.81,2070936.0,7339706.0,0,73146252,3839218.4917502296,5268.0032,3308.0,2107761.76,75466.0714,402931.1594,1989303.9414,600.0,129.478,0.7584,0.7616,2414.9178,4.518,0.0732,0.9935677530017153,1.0,42703863361.8396,213519316809198,11,6,1,2652898.9116,2477915.6426,2522020.6612,2508603.2882,2627959.868,2518849.6599999997,2466814.3057,2484074.6044166666,2444140.6350916666,114752.56721917691,162070.39426161427,287610.89839999983,462594.16740000015,418489.1488000001,431906.5218000002,312549.9420000003,0.0,0.0,0.0,0.0,423.70340000000033,892.9692000000005,814.6296000000002,647.5227999999997,732512.0,1642158.8999999994,1729029.5,1082555.5999999996,2627959.868,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,2307940.9676
